zip,type,decommissioned,primary_city,state,county,timezone
53179,STANDARD,0,Trevor,WI,Kenosha County,America/Chicago
53181,STANDARD,0,Twin Lakes,WI,Kenosha County,America/Chicago
53182,STANDARD,0,Union Grove,WI,Racine County,America/Chicago
53183,STANDARD,0,Wales,WI,Waukesha County,America/Chicago
53184,STANDARD,0,Walworth,WI,Walworth County,America/Chicago
53185,STANDARD,0,Waterford,WI,Racine County,America/Chicago
53186,STANDARD,0,Waukesha,WI,Waukesha County,America/Chicago
53187,PO BOX,0,Waukesha,WI,Waukesha County,America/Chicago
53188,STANDARD,0,Waukesha,WI,Waukesha County,America/Chicago
53189,STANDARD,0,Waukesha,WI,Waukesha County,America/Chicago
53190,STANDARD,0,Whitewater,WI,Walworth County,America/Chicago
53191,STANDARD,0,Williams Bay,WI,Walworth County,America/Chicago
53192,PO BOX,0,Wilmot,WI,Kenosha County,America/Chicago
53194,PO BOX,0,Woodworth,WI,Kenosha County,America/Chicago
53195,PO BOX,0,Zenda,WI,Walworth County,America/Chicago
53199,PO BOX,1,Silver Lake,WI,Kenosha County,America/Chicago
53201,PO BOX,0,Milwaukee,WI,Milwaukee County,America/Chicago
53202,STANDARD,0,Milwaukee,WI,Milwaukee County,America/Chicago
53203,STANDARD,0,Milwaukee,WI,Milwaukee County,America/Chicago
53204,STANDARD,0,Milwaukee,WI,Milwaukee County,America/Chicago
53205,STANDARD,0,Milwaukee,WI,Milwaukee County,America/Chicago
53206,STANDARD,0,Milwaukee,WI,Milwaukee County,America/Chicago
53207,STANDARD,0,Milwaukee,WI,Milwaukee County,America/Chicago
53208,STANDARD,0,Milwaukee,WI,Milwaukee County,America/Chicago
53209,STANDARD,0,Milwaukee,WI,Milwaukee County,America/Chicago
53210,STANDARD,0,Milwaukee,WI,Milwaukee County,America/Chicago
53211,STANDARD,0,Milwaukee,WI,Milwaukee County,America/Chicago
53212,STANDARD,0,Milwaukee,WI,Milwaukee County,America/Chicago
53213,STANDARD,0,Milwaukee,WI,Milwaukee County,America/Chicago
53214,STANDARD,0,Milwaukee,WI,Milwaukee County,America/Chicago
53215,STANDARD,0,Milwaukee,WI,Milwaukee County,America/Chicago
53216,STANDARD,0,Milwaukee,WI,Milwaukee County,America/Chicago
53217,STANDARD,0,Milwaukee,WI,Milwaukee County,America/Chicago
53218,STANDARD,0,Milwaukee,WI,Milwaukee County,America/Chicago
53219,STANDARD,0,Milwaukee,WI,Milwaukee County,America/Chicago
53220,STANDARD,0,Milwaukee,WI,Milwaukee County,America/Chicago
53221,STANDARD,0,Milwaukee,WI,Milwaukee County,America/Chicago
53222,STANDARD,0,Milwaukee,WI,Milwaukee County,America/Chicago
53223,STANDARD,0,Milwaukee,WI,Milwaukee County,America/Chicago
53224,STANDARD,0,Milwaukee,WI,Milwaukee County,America/Chicago
53225,STANDARD,0,Milwaukee,WI,Milwaukee County,America/Chicago
53226,STANDARD,0,Milwaukee,WI,Milwaukee County,America/Chicago
53227,STANDARD,0,Milwaukee,WI,Milwaukee County,America/Chicago
53228,STANDARD,0,Milwaukee,WI,Milwaukee County,America/Chicago
53233,STANDARD,0,Milwaukee,WI,Milwaukee County,America/Chicago
53234,PO BOX,0,Milwaukee,WI,Milwaukee County,America/Chicago
53235,STANDARD,0,Saint Francis,WI,Milwaukee County,America/Chicago
53237,PO BOX,0,Milwaukee,WI,Milwaukee County,America/Chicago
53244,PO BOX,1,Milwaukee,WI,Milwaukee County,America/Chicago
53259,UNIQUE,0,Milwaukee,WI,Milwaukee County,America/Chicago
53263,UNIQUE,0,Milwaukee,WI,Milwaukee County,America/Chicago
53267,UNIQUE,0,Milwaukee,WI,Milwaukee County,America/Chicago
53268,UNIQUE,0,Milwaukee,WI,Milwaukee County,America/Chicago
53274,UNIQUE,0,Milwaukee,WI,Milwaukee County,America/Chicago
53278,UNIQUE,0,Milwaukee,WI,Milwaukee County,America/Chicago
53288,UNIQUE,0,Milwaukee,WI,Milwaukee County,America/Chicago
53290,UNIQUE,0,Milwaukee,WI,Milwaukee County,America/Chicago
53293,UNIQUE,0,Milwaukee,WI,Milwaukee County,America/Chicago
53295,UNIQUE,0,Milwaukee,WI,Milwaukee County,America/Chicago
53401,PO BOX,0,Racine,WI,Racine County,America/Chicago
53402,STANDARD,0,Racine,WI,Racine County,America/Chicago
53403,STANDARD,0,Racine,WI,Racine County,America/Chicago
53404,STANDARD,0,Racine,WI,Racine County,America/Chicago
53405,STANDARD,0,Racine,WI,Racine County,America/Chicago
53406,STANDARD,0,Racine,WI,Racine County,America/Chicago
53407,UNIQUE,0,Racine,WI,Racine County,America/Chicago
53408,PO BOX,0,Racine,WI,Racine County,America/Chicago
53501,PO BOX,0,Afton,WI,Rock County,America/Chicago
53502,STANDARD,0,Albany,WI,Green County,America/Chicago
53503,STANDARD,0,Arena,WI,Iowa County,America/Chicago
53504,STANDARD,0,Argyle,WI,Lafayette County,America/Chicago
53505,STANDARD,0,Avalon,WI,Rock County,America/Chicago
53506,STANDARD,0,Avoca,WI,Iowa County,America/Chicago
53507,STANDARD,0,Barneveld,WI,Iowa County,America/Chicago
53508,STANDARD,0,Belleville,WI,Dane County,America/Chicago
53510,STANDARD,0,Belmont,WI,Lafayette County,America/Chicago
53511,STANDARD,0,Beloit,WI,Rock County,America/Chicago
53512,PO BOX,0,Beloit,WI,Rock County,America/Chicago
53515,STANDARD,0,Black Earth,WI,Dane County,America/Chicago
53516,STANDARD,0,Blanchardville,WI,Lafayette County,America/Chicago
53517,STANDARD,0,Blue Mounds,WI,Dane County,America/Chicago
53518,STANDARD,0,Blue River,WI,Richland County,America/Chicago
53520,STANDARD,0,Brodhead,WI,Green County,America/Chicago
53521,STANDARD,0,Brooklyn,WI,Dane County,America/Chicago
53522,STANDARD,0,Browntown,WI,Green County,America/Chicago
53523,STANDARD,0,Cambridge,WI,Dane County,America/Chicago
53525,STANDARD,0,Clinton,WI,Rock County,America/Chicago
53526,STANDARD,0,Cobb,WI,Iowa County,America/Chicago
53527,STANDARD,0,Cottage Grove,WI,Dane County,America/Chicago
53528,STANDARD,0,Cross Plains,WI,Dane County,America/Chicago
53529,STANDARD,0,Dane,WI,Dane County,America/Chicago
53530,STANDARD,0,Darlington,WI,Lafayette County,America/Chicago
53531,STANDARD,0,Deerfield,WI,Dane County,America/Chicago
53532,STANDARD,0,De Forest,WI,Dane County,America/Chicago
53533,STANDARD,0,Dodgeville,WI,Iowa County,America/Chicago
53534,STANDARD,0,Edgerton,WI,Rock County,America/Chicago
53535,PO BOX,0,Edmund,WI,Iowa County,America/Chicago
53536,STANDARD,0,Evansville,WI,Rock County,America/Chicago
53537,PO BOX,0,Footville,WI,Rock County,America/Chicago
53538,STANDARD,0,Fort Atkinson,WI,Jefferson County,America/Chicago
53540,PO BOX,0,Gotham,WI,Richland County,America/Chicago
53541,STANDARD,0,Gratiot,WI,Lafayette County,America/Chicago
53542,PO BOX,0,Hanover,WI,Rock County,America/Chicago
53543,STANDARD,0,Highland,WI,Iowa County,America/Chicago
53544,STANDARD,0,Hollandale,WI,Iowa County,America/Chicago
53545,STANDARD,0,Janesville,WI,Rock County,America/Chicago
53546,STANDARD,0,Janesville,WI,Rock County,America/Chicago
53547,PO BOX,0,Janesville,WI,Rock County,America/Chicago
53548,STANDARD,0,Janesville,WI,Rock County,America/Chicago
53549,STANDARD,0,Jefferson,WI,Jefferson County,America/Chicago
53550,STANDARD,0,Juda,WI,Green County,America/Chicago
53551,STANDARD,0,Lake Mills,WI,Jefferson County,America/Chicago
53553,STANDARD,0,Linden,WI,Iowa County,America/Chicago
53554,STANDARD,0,Livingston,WI,Grant County,America/Chicago
53555,STANDARD,0,Lodi,WI,Columbia County,America/Chicago
53556,STANDARD,0,Lone Rock,WI,Richland County,America/Chicago
53557,STANDARD,0,Lowell,WI,Dodge County,America/Chicago
53558,STANDARD,0,Mc Farland,WI,Dane County,America/Chicago
53559,STANDARD,0,Marshall,WI,Dane County,America/Chicago
53560,STANDARD,0,Mazomanie,WI,Dane County,America/Chicago
53561,STANDARD,0,Merrimac,WI,Sauk County,America/Chicago
53562,STANDARD,0,Middleton,WI,Dane County,America/Chicago
53563,STANDARD,0,Milton,WI,Rock County,America/Chicago
53565,STANDARD,0,Mineral Point,WI,Iowa County,America/Chicago
53566,STANDARD,0,Monroe,WI,Green County,America/Chicago
53569,STANDARD,0,Montfort,WI,Grant County,America/Chicago
53570,STANDARD,0,Monticello,WI,Green County,America/Chicago
53571,PO BOX,0,Morrisonville,WI,Dane County,America/Chicago
53572,STANDARD,0,Mount Horeb,WI,Dane County,America/Chicago
53573,STANDARD,0,Muscoda,WI,Grant County,America/Chicago
53574,STANDARD,0,New Glarus,WI,Green County,America/Chicago
53575,STANDARD,0,Oregon,WI,Dane County,America/Chicago
53576,STANDARD,0,Orfordville,WI,Rock County,America/Chicago
53577,STANDARD,0,Plain,WI,Sauk County,America/Chicago
53578,STANDARD,0,Prairie Du Sac,WI,Sauk County,America/Chicago
53579,STANDARD,0,Reeseville,WI,Dodge County,America/Chicago
53580,STANDARD,0,Rewey,WI,Iowa County,America/Chicago
53581,STANDARD,0,Richland Center,WI,Richland County,America/Chicago
53582,STANDARD,0,Ridgeway,WI,Iowa County,America/Chicago
53583,STANDARD,0,Sauk City,WI,Sauk County,America/Chicago
53584,PO BOX,0,Sextonville,WI,Richland County,America/Chicago
53585,STANDARD,0,Sharon,WI,Walworth County,America/Chicago
53586,STANDARD,0,Shullsburg,WI,Lafayette County,America/Chicago
53587,STANDARD,0,South Wayne,WI,Lafayette County,America/Chicago
53588,STANDARD,0,Spring Green,WI,Sauk County,America/Chicago
53589,STANDARD,0,Stoughton,WI,Dane County,America/Chicago
53590,STANDARD,0,Sun Prairie,WI,Dane County,America/Chicago
53593,STANDARD,0,Verona,WI,Dane County,America/Chicago
53594,STANDARD,0,Waterloo,WI,Jefferson County,America/Chicago
53595,UNIQUE,0,Dodgeville,WI,Iowa County,America/Chicago
53596,UNIQUE,0,Sun Prairie,WI,Dane County,America/Chicago
53597,STANDARD,0,Waunakee,WI,Dane County,America/Chicago
53598,STANDARD,0,Windsor,WI,Dane County,America/Chicago
53599,PO BOX,0,Woodford,WI,Lafayette County,America/Chicago
53701,PO BOX,0,Madison,WI,Dane County,America/Chicago
53702,UNIQUE,0,Madison,WI,Waukesha County,America/Chicago
53703,STANDARD,0,Madison,WI,Dane County,America/Chicago
53704,STANDARD,0,Madison,WI,Dane County,America/Chicago
53705,STANDARD,0,Madison,WI,Dane County,America/Chicago
53706,STANDARD,0,Madison,WI,Dane County,America/Chicago
53707,PO BOX,0,Madison,WI,Dane County,America/Chicago
53708,PO BOX,0,Madison,WI,Dane County,America/Chicago
53711,STANDARD,0,Madison,WI,Dane County,America/Chicago
53713,STANDARD,0,Madison,WI,Dane County,America/Chicago
53714,STANDARD,0,Madison,WI,Dane County,America/Chicago
53715,STANDARD,0,Madison,WI,Dane County,America/Chicago
53716,STANDARD,0,Madison,WI,Dane County,America/Chicago
53717,STANDARD,0,Madison,WI,Dane County,America/Chicago
53718,STANDARD,0,Madison,WI,Dane County,America/Chicago
53719,STANDARD,0,Madison,WI,Dane County,America/Chicago
53725,STANDARD,0,Madison,WI,Dane County,America/Chicago
53726,STANDARD,0,Madison,WI,Dane County,America/Chicago
53744,STANDARD,0,Madison,WI,Dane County,America/Chicago
53774,UNIQUE,0,Madison,WI,Dane County,America/Chicago
53777,UNIQUE,0,Madison,WI,Dane County,America/Chicago
53778,UNIQUE,0,Madison,WI,Dane County,America/Chicago
53779,UNIQUE,0,Madison,WI,Dane County,America/Chicago
53782,UNIQUE,0,Madison,WI,Dane County,America/Chicago
53783,UNIQUE,0,Madison,WI,Dane County,America/Chicago
53784,UNIQUE,0,Madison,WI,Dane County,America/Chicago
53785,UNIQUE,0,Madison,WI,Dane County,America/Chicago
53786,UNIQUE,0,Madison,WI,Dane County,America/Chicago
53788,UNIQUE,0,Madison,WI,Dane County,America/Chicago
53789,UNIQUE,0,Madison,WI,Dane County,America/Chicago
53790,UNIQUE,0,Madison,WI,Dane County,America/Chicago
53791,UNIQUE,0,Madison,WI,Dane County,America/Chicago
53792,UNIQUE,0,Madison,WI,Dane County,America/Chicago
53793,UNIQUE,0,Madison,WI,Dane County,America/Chicago
53794,UNIQUE,0,Madison,WI,Dane County,America/Chicago
53801,STANDARD,0,Bagley,WI,Grant County,America/Chicago
53802,PO BOX,0,Beetown,WI,Grant County,America/Chicago
53803,STANDARD,0,Benton,WI,Lafayette County,America/Chicago
53804,STANDARD,0,Bloomington,WI,Grant County,America/Chicago
53805,STANDARD,0,Boscobel,WI,Grant County,America/Chicago
53806,STANDARD,0,Cassville,WI,Grant County,America/Chicago
53807,STANDARD,0,Cuba City,WI,Grant County,America/Chicago
53808,PO BOX,0,Dickeyville,WI,Grant County,America/Chicago
53809,STANDARD,0,Fennimore,WI,Grant County,America/Chicago
53810,STANDARD,0,Glen Haven,WI,Grant County,America/Chicago
53811,STANDARD,0,Hazel Green,WI,Grant County,America/Chicago
53812,PO BOX,0,Kieler,WI,Grant County,America/Chicago
53813,STANDARD,0,Lancaster,WI,Grant County,America/Chicago
53816,STANDARD,0,Mount Hope,WI,Grant County,America/Chicago
53817,PO BOX,0,Patch Grove,WI,Grant County,America/Chicago
53818,STANDARD,0,Platteville,WI,Grant County,America/Chicago
53820,STANDARD,0,Potosi,WI,Grant County,America/Chicago
53821,STANDARD,0,Prairie Du Chien,WI,Crawford County,America/Chicago
53824,PO BOX,0,Sinsinawa,WI,Grant County,America/Chicago
53825,STANDARD,0,Stitzer,WI,Grant County,America/Chicago
53826,STANDARD,0,Wauzeka,WI,Crawford County,America/Chicago
53827,STANDARD,0,Woodman,WI,Grant County,America/Chicago
53901,STANDARD,0,Portage,WI,Columbia County,America/Chicago
53910,STANDARD,0,Adams,WI,Adams County,America/Chicago
53911,STANDARD,0,Arlington,WI,Columbia County,America/Chicago
53913,STANDARD,0,Baraboo,WI,Sauk County,America/Chicago
53916,STANDARD,0,Beaver Dam,WI,Dodge County,America/Chicago
53919,STANDARD,0,Brandon,WI,Fond du Lac County,America/Chicago
53920,STANDARD,0,Briggsville,WI,Marquette County,America/Chicago
53922,STANDARD,0,Burnett,WI,Dodge County,America/Chicago
53923,STANDARD,0,Cambria,WI,Columbia County,America/Chicago
53924,STANDARD,0,Cazenovia,WI,Richland County,America/Chicago
53925,STANDARD,0,Columbus,WI,Columbia County,America/Chicago
53926,STANDARD,0,Dalton,WI,Green Lake County,America/Chicago
53927,PO BOX,0,Dellwood,WI,Adams County,America/Chicago
53928,PO BOX,0,Doylestown,WI,Columbia County,America/Chicago
53929,STANDARD,0,Elroy,WI,Juneau County,America/Chicago
53930,STANDARD,0,Endeavor,WI,Marquette County,America/Chicago
53931,PO BOX,0,Fairwater,WI,Fond du Lac County,America/Chicago
53932,STANDARD,0,Fall River,WI,Columbia County,America/Chicago
53933,STANDARD,0,Fox Lake,WI,Dodge County,America/Chicago
53934,STANDARD,0,Friendship,WI,Adams County,America/Chicago
53935,PO BOX,0,Friesland,WI,Columbia County,America/Chicago
53936,STANDARD,0,Grand Marsh,WI,Adams County,America/Chicago
53937,STANDARD,0,Hillpoint,WI,Sauk County,America/Chicago
53939,PO BOX,0,Kingston,WI,Green Lake County,America/Chicago
53940,PO BOX,0,Lake Delton,WI,Sauk County,America/Chicago
53941,STANDARD,0,La Valle,WI,Sauk County,America/Chicago
53942,PO BOX,0,Lime Ridge,WI,Sauk County,America/Chicago
53943,STANDARD,0,Loganville,WI,Sauk County,America/Chicago
53944,STANDARD,0,Lyndon Station,WI,Juneau County,America/Chicago
53946,STANDARD,0,Markesan,WI,Green Lake County,America/Chicago
53947,PO BOX,0,Marquette,WI,Green Lake County,America/Chicago
53948,STANDARD,0,Mauston,WI,Juneau County,America/Chicago
53949,STANDARD,0,Montello,WI,Marquette County,America/Chicago
53950,STANDARD,0,New Lisbon,WI,Juneau County,America/Chicago
53951,STANDARD,0,North Freedom,WI,Sauk County,America/Chicago
53952,STANDARD,0,Oxford,WI,Adams County,America/Chicago
53953,PO BOX,0,Packwaukee,WI,Marquette County,America/Chicago
53954,STANDARD,0,Pardeeville,WI,Columbia County,America/Chicago
53955,STANDARD,0,Poynette,WI,Columbia County,America/Chicago
53956,STANDARD,0,Randolph,WI,Dodge County,America/Chicago
53957,UNIQUE,0,Randolph,WI,Columbia County,America/Chicago
53958,UNIQUE,0,Reedsburg,WI,Sauk County,America/Chicago
53959,STANDARD,0,Reedsburg,WI,Sauk County,America/Chicago
53960,STANDARD,0,Rio,WI,Columbia County,America/Chicago
53961,STANDARD,0,Rock Springs,WI,Sauk County,America/Chicago
53962,PO BOX,0,Union Center,WI,Juneau County,America/Chicago
53963,STANDARD,0,Waupun,WI,Dodge County,America/Chicago
53964,STANDARD,0,Westfield,WI,Marquette County,America/Chicago
53965,STANDARD,0,Wisconsin Dells,WI,Sauk County,America/Chicago
53968,STANDARD,0,Wonewoc,WI,Juneau County,America/Chicago
53969,PO BOX,0,Wyocena,WI,Columbia County,America/Chicago
54001,STANDARD,0,Amery,WI,Polk County,America/Chicago
54002,STANDARD,0,Baldwin,WI,St. Croix County,America/Chicago
54003,STANDARD,0,Beldenville,WI,Pierce County,America/Chicago
54004,STANDARD,0,Clayton,WI,Polk County,America/Chicago
54005,STANDARD,0,Clear Lake,WI,Polk County,America/Chicago
54006,STANDARD,0,Cushing,WI,Polk County,America/Chicago
54007,STANDARD,0,Deer Park,WI,St. Croix County,America/Chicago
54009,STANDARD,0,Dresser,WI,Polk County,America/Chicago
54010,PO BOX,0,East Ellsworth,WI,Pierce County,America/Chicago
54011,STANDARD,0,Ellsworth,WI,Pierce County,America/Chicago
54013,STANDARD,0,Glenwood City,WI,St. Croix County,America/Chicago
54014,STANDARD,0,Hager City,WI,Pierce County,America/Chicago
54015,STANDARD,0,Hammond,WI,St. Croix County,America/Chicago
54016,STANDARD,0,Hudson,WI,St. Croix County,America/Chicago
54017,STANDARD,0,New Richmond,WI,St. Croix County,America/Chicago
54020,STANDARD,0,Osceola,WI,Polk County,America/Chicago
54021,STANDARD,0,Prescott,WI,Pierce County,America/Chicago
54022,STANDARD,0,River Falls,WI,Pierce County,America/Chicago
54023,STANDARD,0,Roberts,WI,St. Croix County,America/Chicago
54024,STANDARD,0,Saint Croix Falls,WI,Polk County,America/Chicago
54025,STANDARD,0,Somerset,WI,St. Croix County,America/Chicago
54026,STANDARD,0,Star Prairie,WI,Polk County,America/Chicago
54027,STANDARD,0,Wilson,WI,St. Croix County,America/Chicago
54028,STANDARD,0,Woodville,WI,St. Croix County,America/Chicago
54082,STANDARD,0,Houlton,WI,St. Croix County,America/Chicago
54101,STANDARD,0,Abrams,WI,Oconto County,America/Chicago
54102,STANDARD,0,Amberg,WI,Marinette County,America/Chicago
54103,STANDARD,0,Armstrong Creek,WI,Forest County,America/Chicago
54104,STANDARD,0,Athelstane,WI,Marinette County,America/Chicago
54106,STANDARD,0,Black Creek,WI,Outagamie County,America/Chicago
54107,STANDARD,0,Bonduel,WI,Shawano County,America/Chicago
54110,STANDARD,0,Brillion,WI,Calumet County,America/Chicago
54111,STANDARD,0,Cecil,WI,Shawano County,America/Chicago
54112,STANDARD,0,Coleman,WI,Marinette County,America/Chicago
54113,STANDARD,0,Combined Locks,WI,Outagamie County,America/Chicago
54114,STANDARD,0,Crivitz,WI,Marinette County,America/Chicago
54115,STANDARD,0,De Pere,WI,Brown County,America/Chicago
54119,STANDARD,0,Dunbar,WI,Marinette County,America/Chicago
54120,STANDARD,0,Fence,WI,Florence County,America/Chicago
54121,STANDARD,0,Florence,WI,Florence County,America/Chicago
54123,STANDARD,0,Forest Junction,WI,Calumet County,America/Chicago
54124,STANDARD,0,Gillett,WI,Oconto County,America/Chicago
54125,STANDARD,0,Goodman,WI,Marinette County,America/Chicago
54126,STANDARD,0,Greenleaf,WI,Brown County,America/Chicago
54127,STANDARD,0,Green Valley,WI,Shawano County,America/Chicago
54128,STANDARD,0,Gresham,WI,Shawano County,America/Chicago
54129,STANDARD,0,Hilbert,WI,Calumet County,America/Chicago
54130,STANDARD,0,Kaukauna,WI,Outagamie County,America/Chicago
54131,PO BOX,0,Freedom,WI,Outagamie County,America/Chicago
54135,STANDARD,0,Keshena,WI,Menominee County,America/Chicago
54136,STANDARD,0,Kimberly,WI,Outagamie County,America/Chicago
54137,STANDARD,0,Krakow,WI,Shawano County,America/Chicago
54138,STANDARD,0,Lakewood,WI,Oconto County,America/Chicago
54139,STANDARD,0,Lena,WI,Oconto County,America/Chicago
54140,STANDARD,0,Little Chute,WI,Outagamie County,America/Chicago
54141,STANDARD,0,Little Suamico,WI,Oconto County,America/Chicago
54143,STANDARD,0,Marinette,WI,Marinette County,America/Chicago
54149,STANDARD,0,Mountain,WI,Oconto County,America/Chicago
54150,STANDARD,0,Neopit,WI,Menominee County,America/Chicago
54151,STANDARD,0,Niagara,WI,Marinette County,America/Chicago
54152,PO BOX,0,Nichols,WI,Outagamie County,America/Chicago
54153,STANDARD,0,Oconto,WI,Oconto County,America/Chicago
54154,STANDARD,0,Oconto Falls,WI,Oconto County,America/Chicago
54155,STANDARD,0,Oneida,WI,Brown County,America/Chicago
54156,STANDARD,0,Pembine,WI,Marinette County,America/Chicago
54157,STANDARD,0,Peshtigo,WI,Marinette County,America/Chicago
54159,STANDARD,0,Porterfield,WI,Marinette County,America/Chicago
